---,RuleKey,FunctionId,PartFunctionType,bNegative,PartFunctionDynamicType,Param1,Param2,Param3,Param4,Param5
8106,8106,110518,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,5,None,None
8107,8107,110518,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
8108,8108,110518,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,5,None,None
8109,8109,110518,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,5,None,None
8110,8110,110518,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
8111,8111,110518,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
8112,8112,110518,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,16,None,None
8113,8113,110518,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,16,None,None
8114,8114,110519,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0.18,None,None
8115,8115,110519,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.18,None,None
8116,8116,110519,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,5,None,None
8117,8117,110519,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
8118,8118,110519,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,0,None,None
8119,8119,110519,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,0,None,None
8120,8120,110519,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
8121,8121,110519,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
8122,8122,110519,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8123,8123,110519,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8124,8124,110520,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8125,8125,110520,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8126,8126,110520,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,4,None,None
8127,8127,110520,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
8128,8128,110520,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,8,None,None
8129,8129,110520,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,8,None,None
8130,8130,110520,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-6,None,None
8131,8131,110520,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-6,None,None
8132,8132,110520,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,8,None,None
8133,8133,110520,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,8,None,None
8134,8134,110522,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0.18,None,None
8135,8135,110522,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.18,None,None
8136,8136,110522,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,5,None,None
8137,8137,110522,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
8138,8138,110522,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,0,None,None
8139,8139,110522,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,0,None,None
8140,8140,110522,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
8141,8141,110522,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
8142,8142,110522,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-12,None,None
8143,8143,110522,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,-12,None,None
8144,8144,110523,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0.18,None,None
8145,8145,110523,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.18,None,None
8146,8146,110523,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,5,None,None
8147,8147,110523,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
8148,8148,110523,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,1,None,None
8149,8149,110523,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,1,None,None
8150,8150,110523,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,1,None,None
8151,8151,110523,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,1,None,None
8152,8152,110523,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8153,8153,110523,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8154,8154,110476,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8155,8155,110476,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8156,8156,110476,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,4,None,None
8157,8157,110476,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
8158,8158,110476,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,8,None,None
8159,8159,110476,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,8,None,None
8160,8160,110476,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-6,None,None
8161,8161,110476,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-6,None,None
8162,8162,110476,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,8,None,None
8163,8163,110476,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,8,None,None
8164,8164,110477,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0.3,None,None
8165,8165,110477,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.3,None,None
8166,8166,110477,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,9,None,None
8167,8167,110477,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,9,None,None
8168,8168,110477,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-7,None,None
8169,8169,110477,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-7,None,None
8170,8170,110477,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,4,None,None
8171,8171,110477,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,4,None,None
8172,8172,110477,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-12,None,None
8173,8173,110477,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,-12,None,None
8174,8174,230209,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8175,8175,230209,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8176,8176,230209,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
8177,8177,230209,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
8178,8178,230209,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,0,None,None
8179,8179,230209,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,0,None,None
8180,8180,230209,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,1,None,None
8181,8181,230209,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,1,None,None
8182,8182,230209,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8183,8183,230209,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8184,8184,230211,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0.18,None,None
8185,8185,230211,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.18,None,None
8186,8186,230211,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,5,None,None
8187,8187,230211,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
8188,8188,230211,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-5,None,None
8189,8189,230211,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-5,None,None
8190,8190,230211,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,2,None,None
8191,8191,230211,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,2,None,None
8192,8192,230211,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8193,8193,230211,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8194,8194,350100,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8195,8195,350100,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8196,8196,350100,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
8197,8197,350100,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
8198,8198,350100,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,2,None,None
8199,8199,350100,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,2,None,None
8200,8200,350100,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,2,None,None
8201,8201,350100,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,2,None,None
8202,8202,350100,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8203,8203,350100,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8204,8204,130193,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8205,8205,130193,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8206,8206,130193,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,-10,None,None
8207,8207,130193,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-10,None,None
8208,8208,130193,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,12,None,None
8209,8209,130193,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,12,None,None
8210,8210,130193,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-4,None,None
8211,8211,130193,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-4,None,None
8212,8212,130193,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,12,None,None
8213,8213,130193,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,12,None,None
8214,8214,130194,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8215,8215,130194,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8216,8216,130194,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,-10,None,None
8217,8217,130194,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-10,None,None
8218,8218,130194,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,12,None,None
8219,8219,130194,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,12,None,None
8220,8220,130194,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-4,None,None
8221,8221,130194,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-4,None,None
8222,8222,130194,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,12,None,None
8223,8223,130194,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,12,None,None
8224,8224,130195,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8225,8225,130195,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8226,8226,130195,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,-10,None,None
8227,8227,130195,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-10,None,None
8228,8228,130195,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,12,None,None
8229,8229,130195,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,12,None,None
8230,8230,130195,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-4,None,None
8231,8231,130195,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-4,None,None
8232,8232,130195,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,12,None,None
8233,8233,130195,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,12,None,None
8234,8234,130196,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8235,8235,130196,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8236,8236,130196,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,-10,None,None
8237,8237,130196,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-10,None,None
8238,8238,130196,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,12,None,None
8239,8239,130196,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,12,None,None
8240,8240,130196,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-4,None,None
8241,8241,130196,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-4,None,None
8242,8242,130196,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,12,None,None
8243,8243,130196,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,12,None,None
8244,8244,130197,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8245,8245,130197,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8246,8246,130197,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,-10,None,None
8247,8247,130197,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-10,None,None
8248,8248,130197,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,12,None,None
8249,8249,130197,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,12,None,None
8250,8250,130197,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-4,None,None
8251,8251,130197,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-4,None,None
8252,8252,130197,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,12,None,None
8253,8253,130197,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,12,None,None
8254,8254,130198,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8255,8255,130198,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8256,8256,130198,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,-10,None,None
8257,8257,130198,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-10,None,None
8258,8258,130198,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,12,None,None
8259,8259,130198,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,12,None,None
8260,8260,130198,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,-4,None,None
8261,8261,130198,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,-4,None,None
8262,8262,130198,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,12,None,None
8263,8263,130198,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,12,None,None
8264,8264,200090,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8265,8265,200090,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8266,8266,200090,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
8267,8267,200090,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
8268,8268,200090,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-8,None,None
8269,8269,200090,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-8,None,None
8270,8270,200090,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,6,None,None
8271,8271,200090,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,6,None,None
8272,8272,200090,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8273,8273,200090,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8274,8274,200082,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8275,8275,200082,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8276,8276,200082,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
8277,8277,200082,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
8278,8278,200082,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-6,None,None
8279,8279,200082,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-6,None,None
8280,8280,200082,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
8281,8281,200082,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
8282,8282,200082,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8283,8283,200082,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8284,8284,200091,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8285,8285,200091,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8286,8286,200091,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
8287,8287,200091,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
8288,8288,200091,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-8,None,None
8289,8289,200091,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-8,None,None
8290,8290,200091,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,6,None,None
8291,8291,200091,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,6,None,None
8292,8292,200091,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
8293,8293,200091,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
8294,8294,200092,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
8295,8295,200092,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
8296,8296,200092,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
8297,8297,200092,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
8298,8298,200092,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-8,None,None
8299,8299,200092,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-8,None,None
8300,8300,200092,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,6,None,None
8301,8301,200092,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,6,None,None
